NI VB-8012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Configuration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-21000000,-0.754334859,-0.672030332,-4.169972719,-4.087668193,,,-21000000,3.41563786,3.41563786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-20900000,-0.754334859,-0.630878069,-4.128820456,-4.046515929,,,-20900000,3.374485597,3.41563786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-20800000,-0.754334859,-0.672030332,-4.128820456,-4.005363666,,,-20800000,3.374485597,3.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-20700000,-0.754334859,-0.630878069,-4.087668193,-3.964211402,,,-20700000,3.333333333,3.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-20600000,-0.713182596,-0.630878069,-4.046515929,-3.923059139,,,-20600000,3.333333333,3.29218107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-20500000,-0.713182596,-0.630878069,-3.964211402,-3.840754612,,,-20500000,3.251028807,3.209876543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-20400000,-0.713182596,-0.630878069,-3.923059139,-3.799602349,,,-20400000,3.209876543,3.16872428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-20300000,-0.713182596,-0.630878069,-3.881906876,-3.717297822,,,-20300000,3.16872428,3.086419753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-20200000,-0.713182596,-0.630878069,-3.799602349,-3.634993295,,,-20200000,3.086419753,3.004115226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-20100000,-0.713182596,-0.630878069,-3.717297822,-3.552688769,,,-20100000,3.004115226,2.9218107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-20000000,-0.713182596,-0.630878069,-3.634993295,-3.470384242,,,-20000000,2.9218107,2.839506173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-19900000,-0.713182596,-0.630878069,-3.552688769,-3.388079715,,,-19900000,2.839506173,2.757201646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-19800000,-0.713182596,-0.630878069,-3.429231979,-3.264622925,,,-19800000,2.716049383,2.633744856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-19700000,-0.713182596,-0.589725806,-3.346927452,-3.141166135,,,-19700000,2.633744856,2.551440329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-19600000,-0.672030332,-0.589725806,-3.223470662,-3.058861608,,,-19600000,2.551440329,2.469135802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-19500000,-0.672030332,-0.589725806,-3.100013872,-2.935404818,,,-19500000,2.427983539,2.345679012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-19400000,-0.672030332,-0.589725806,-2.976557081,-2.770795765,,,-19400000,2.304526749,2.181069959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-19300000,-0.672030332,-0.589725806,-2.853100291,-2.647338974,,,-19300000,2.181069959,2.057613169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-19200000,-0.672030332,-0.589725806,-2.729643501,-2.523882184,,,-19200000,2.057613169,1.934156379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-19100000,-0.672030332,-0.589725806,-2.606186711,-2.359273131,,,-19100000,1.934156379,1.769547325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-19000000,-0.672030332,-0.589725806,-2.441577658,-2.235816341,,,-19000000,1.769547325,1.646090535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-18900000,-0.672030332,-0.589725806,-2.276968604,-2.071207287,,,-18900000,1.604938272,1.481481481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-18800000,-0.672030332,-0.548573542,-2.153511814,-1.947750497,,,-18800000,1.481481481,1.399176955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-18700000,-0.672030332,-0.548573542,-1.98890276,-1.783141444,,,-18700000,1.316872428,1.234567901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-18600000,-0.630878069,-0.548573542,-1.824293707,-1.61853239,,,-18600000,1.193415638,1.069958848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-18500000,-0.630878069,-0.548573542,-1.659684653,-1.453923337,,,-18500000,1.028806584,0.905349794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-18400000,-0.630878069,-0.548573542,-1.4950756,-1.289314283,,,-18400000,0.864197531,0.740740741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-18300000,-0.630878069,-0.548573542,-1.330466546,-1.12470523,,,-18300000,0.699588477,0.576131687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-18200000,-0.630878069,-0.548573542,-1.207009756,-0.960096176,,,-18200000,0.576131687,0.411522634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-18100000,-0.630878069,-0.507421279,-1.042400703,-0.795487123,,,-18100000,0.411522634,0.288065844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-18000000,-0.589725806,-0.507421279,-0.836639386,-0.589725806,,,-18000000,0.24691358,0.082304527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-17900000,-0.589725806,-0.425116752,-0.672030332,-0.466269016,,,-17900000,0.082304527,0.041152263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-17800000,-0.507421279,-0.342812225,-0.548573542,-0.342812225,,,-17800000,0.041152263,3.89E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-17700000,-0.425116752,-0.219355435,-0.425116752,-0.260507699,,,-17700000,3.33E-16,0.041152263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-17600000,-0.301659962,-0.137050909,-0.301659962,-0.137050909,,,-17600000,4.44E-16,3.33E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-17500000,-0.219355435,-0.054746382,-0.219355435,-0.054746382,,,-17500000,3.89E-16,3.89E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-17400000,-0.137050909,0.027558145,-0.137050909,0.027558145,,,-17400000,3.33E-16,3.89E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-17300000,-0.054746382,0.068710408,-0.054746382,0.068710408,,,-17300000,3.89E-16,3.89E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-17200000,0.027558145,0.151014935,-0.013594118,0.109862672,,,-17200000,0.041152263,0.041152263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-17100000,0.068710408,0.192167198,0.027558145,0.151014935,,,-17100000,0.041152263,0.041152263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-17000000,0.109862672,0.233319462,0.068710408,0.192167198,,,-17000000,0.041152263,0.041152263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-16900000,0.151014935,0.356776252,0.151014935,0.274471725,,,-16900000,3.89E-16,0.082304527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-16800000,0.274471725,0.521385305,0.233319462,0.480233042,,,-16800000,0.041152263,0.041152263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-16700000,0.480233042,0.685994359,0.397928515,0.562537569,,,-16700000,0.082304527,0.12345679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-16600000,0.644842096,0.850603412,0.480233042,0.603689832,,,-16600000,0.164609053,0.24691358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-16500000,0.809451149,1.015212466,0.521385305,0.603689832,,,-16500000,0.288065844,0.411522634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-16400000,0.974060203,1.220973783,0.521385305,0.603689832,,,-16400000,0.452674897,0.617283951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-16300000,1.138669256,1.385582836,0.521385305,0.603689832,,,-16300000,0.617283951,0.781893004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-16200000,1.30327831,1.55019189,0.521385305,0.644842096,,,-16200000,0.781893004,0.905349794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-16100000,1.467887363,1.714800943,0.562537569,0.644842096,,,-16100000,0.905349794,1.069958848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-16000000,1.632496417,1.879409997,0.562537569,0.644842096,,,-16000000,1.069958848,1.234567901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-15900000,1.79710547,2.04401905,0.562537569,0.644842096,,,-15900000,1.234567901,1.399176955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-15800000,1.961714524,2.16747584,0.562537569,0.644842096,,,-15800000,1.399176955,1.522633745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-15700000,2.126323577,2.332084894,0.562537569,0.644842096,,,-15700000,1.563786008,1.687242798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-15600000,2.249780367,2.496693947,0.562537569,0.644842096,,,-15600000,1.687242798,1.851851852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-15500000,2.414389421,2.620150738,0.562537569,0.644842096,,,-15500000,1.851851852,1.975308642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-15400000,2.537846211,2.743607528,0.562537569,0.644842096,,,-15400000,1.975308642,2.098765432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-15300000,2.702455264,2.867064318,0.562537569,0.644842096,,,-15300000,2.139917695,2.222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-15200000,2.825912054,2.990521108,0.562537569,0.644842096,,,-15200000,2.263374486,2.345679012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-15100000,2.949368844,3.155130161,0.562537569,0.644842096,,,-15100000,2.386831276,2.510288066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-15000000,3.072825635,3.237434688,0.562537569,0.685994359,,,-15000000,2.510288066,2.551440329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-14900000,3.196282425,3.360891478,0.562537569,0.685994359,,,-14900000,2.633744856,2.674897119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-14800000,3.319739215,3.484348268,0.603689832,0.685994359,,,-14800000,2.716049383,2.798353909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-14700000,3.402043742,3.566652795,0.603689832,0.685994359,,,-14700000,2.798353909,2.880658436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-14600000,3.484348268,3.648957322,0.603689832,0.685994359,,,-14600000,2.880658436,2.962962963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-14500000,3.607805058,3.731261849,0.603689832,0.685994359,,,-14500000,3.004115226,3.04526749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-14400000,3.690109585,3.813566375,0.603689832,0.685994359,,,-14400000,3.086419753,3.127572016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-14300000,3.731261849,3.895870902,0.603689832,0.685994359,,,-14300000,3.127572016,3.209876543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-14200000,3.813566375,3.978175429,0.603689832,0.685994359,,,-14200000,3.209876543,3.29218107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-14100000,3.854718639,4.019327692,0.603689832,0.685994359,,,-14100000,3.251028807,3.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-14000000,3.937023165,4.060479956,0.603689832,0.685994359,,,-14000000,3.333333333,3.374485597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-13900000,3.978175429,4.101632219,0.603689832,0.685994359,,,-13900000,3.374485597,3.41563786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-13800000,4.019327692,4.142784482,0.603689832,0.727146622,,,-13800000,3.41563786,3.41563786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-13700000,4.060479956,4.183936746,0.603689832,0.727146622,,,-13700000,3.456790123,3.456790123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-13600000,4.101632219,4.183936746,0.603689832,0.727146622,,,-13600000,3.497942387,3.456790123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-13500000,4.142784482,4.225089009,0.603689832,0.727146622,,,-13500000,3.53909465,3.497942387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-13400000,4.142784482,4.225089009,0.644842096,0.727146622,,,-13400000,3.497942387,3.497942387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-13300000,4.183936746,4.225089009,0.644842096,0.727146622,,,-13300000,3.53909465,3.497942387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-13200000,4.183936746,4.266241272,0.603689832,0.727146622,,,-13200000,3.580246914,3.53909465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-13100000,4.183936746,4.266241272,0.603689832,0.727146622,,,-13100000,3.580246914,3.53909465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-13000000,4.142784482,4.266241272,0.644842096,0.727146622,,,-13000000,3.497942387,3.53909465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-12900000,4.142784482,4.225089009,0.603689832,0.727146622,,,-12900000,3.53909465,3.497942387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-12800000,4.142784482,4.225089009,0.603689832,0.727146622,,,-12800000,3.53909465,3.497942387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-12700000,4.101632219,4.183936746,0.603689832,0.727146622,,,-12700000,3.497942387,3.456790123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-12600000,4.060479956,4.183936746,0.603689832,0.727146622,,,-12600000,3.456790123,3.456790123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-12500000,4.019327692,4.142784482,0.603689832,0.727146622,,,-12500000,3.41563786,3.41563786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-12400000,4.019327692,4.101632219,0.603689832,0.727146622,,,-12400000,3.41563786,3.374485597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-12300000,3.937023165,4.060479956,0.603689832,0.685994359,,,-12300000,3.333333333,3.374485597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-12200000,3.895870902,4.019327692,0.603689832,0.727146622,,,-12200000,3.29218107,3.29218107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-12100000,3.813566375,3.978175429,0.603689832,0.685994359,,,-12100000,3.209876543,3.29218107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-12000000,3.772414112,3.895870902,0.603689832,0.685994359,,,-12000000,3.16872428,3.209876543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-11900000,3.690109585,3.854718639,0.603689832,0.685994359,,,-11900000,3.086419753,3.16872428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-11800000,3.607805058,3.772414112,0.603689832,0.685994359,,,-11800000,3.004115226,3.086419753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-11700000,3.525500532,3.690109585,0.603689832,0.685994359,,,-11700000,2.9218107,3.004115226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-11600000,3.443196005,3.566652795,0.562537569,0.685994359,,,-11600000,2.880658436,2.880658436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-11500000,3.319739215,3.484348268,0.603689832,0.685994359,,,-11500000,2.716049383,2.798353909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-11400000,3.196282425,3.360891478,0.562537569,0.685994359,,,-11400000,2.633744856,2.674897119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-11300000,3.113977898,3.278586951,0.562537569,0.685994359,,,-11300000,2.551440329,2.592592593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-11200000,2.990521108,3.155130161,0.562537569,0.685994359,,,-11200000,2.427983539,2.469135802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-11100000,2.825912054,3.031673371,0.562537569,0.644842096,,,-11100000,2.263374486,2.386831276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-11000000,2.702455264,2.908216581,0.562537569,0.685994359,,,-11000000,2.139917695,2.222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-10900000,2.578998474,2.784759791,0.562537569,0.644842096,,,-10900000,2.016460905,2.139917695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-10800000,2.455541684,2.661303001,0.562537569,0.644842096,,,-10800000,1.893004115,2.016460905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-10700000,2.290932631,2.496693947,0.562537569,0.644842096,,,-10700000,1.728395062,1.851851852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-10600000,2.126323577,2.373237157,0.562537569,0.644842096,,,-10600000,1.563786008,1.728395062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-10500000,2.002866787,2.208628104,0.562537569,0.644842096,,,-10500000,1.440329218,1.563786008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-10400000,1.838257733,2.04401905,0.562537569,0.644842096,,,-10400000,1.275720165,1.399176955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-10300000,1.67364868,1.879409997,0.562537569,0.644842096,,,-10300000,1.111111111,1.234567901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-10200000,1.509039626,1.714800943,0.521385305,0.644842096,,,-10200000,0.987654321,1.069958848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-10100000,1.344430573,1.591344153,0.521385305,0.644842096,,,-10100000,0.823045267,0.946502058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-10000000,1.179821519,1.385582836,0.521385305,0.644842096,,,-10000000,0.658436214,0.740740741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9900000,1.015212466,1.262126046,0.521385305,0.603689832,,,-9900000,0.49382716,0.658436214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9800000,0.809451149,1.056364729,0.521385305,0.603689832,,,-9800000,0.288065844,0.452674897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9700000,0.685994359,0.891755676,0.480233042,0.603689832,,,-9700000,0.205761317,0.288065844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9600000,0.521385305,0.727146622,0.439080779,0.562537569,,,-9600000,0.082304527,0.164609053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9500000,0.397928515,0.562537569,0.356776252,0.521385305,,,-9500000,0.041152263,0.041152263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9400000,0.274471725,0.439080779,0.274471725,0.439080779,,,-9400000,3.89E-16,3.89E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9300000,0.151014935,0.315623989,0.151014935,0.315623989,,,-9300000,3.89E-16,3.89E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9200000,0.068710408,0.233319462,0.068710408,0.192167198,,,-9200000,3.89E-16,0.041152263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9100000,-0.013594118,0.151014935,-0.013594118,0.109862672,,,-9100000,3.33E-16,0.041152263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9000000,-0.054746382,0.068710408,-0.054746382,0.068710408,,,-9000000,3.89E-16,3.89E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8900000,-0.137050909,-0.013594118,-0.137050909,-0.013594118,,,-8900000,3.33E-16,3.33E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8800000,-0.178203172,-0.054746382,-0.178203172,-0.054746382,,,-8800000,3.89E-16,3.89E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8700000,-0.219355435,-0.095898645,-0.219355435,-0.095898645,,,-8700000,3.89E-16,3.89E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8600000,-0.260507699,-0.137050909,-0.301659962,-0.137050909,,,-8600000,0.041152263,3.33E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8500000,-0.425116752,-0.219355435,-0.466269016,-0.219355435,,,-8500000,0.041152263,3.89E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8400000,-0.548573542,-0.342812225,-0.630878069,-0.425116752,,,-8400000,0.082304527,0.082304527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8300000,-0.589725806,-0.507421279,-0.795487123,-0.589725806,,,-8300000,0.205761317,0.082304527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8200000,-0.630878069,-0.507421279,-0.960096176,-0.754334859,,,-8200000,0.329218107,0.24691358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8100000,-0.630878069,-0.548573542,-1.165857493,-0.918943913,,,-8100000,0.534979424,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8000000,-0.630878069,-0.548573542,-1.330466546,-1.083552966,,,-8000000,0.699588477,0.534979424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-7900000,-0.630878069,-0.548573542,-1.4950756,-1.24816202,,,-7900000,0.864197531,0.699588477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-7800000,-0.672030332,-0.548573542,-1.659684653,-1.412771073,,,-7800000,0.987654321,0.864197531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-7700000,-0.672030332,-0.548573542,-1.824293707,-1.577380127,,,-7700000,1.152263374,1.028806584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-7600000,-0.672030332,-0.589725806,-1.947750497,-1.74198918,,,-7600000,1.275720165,1.152263374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-7500000,-0.672030332,-0.589725806,-2.112359551,-1.906598234,,,-7500000,1.440329218,1.316872428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-7400000,-0.672030332,-0.589725806,-2.276968604,-2.071207287,,,-7400000,1.604938272,1.481481481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-7300000,-0.672030332,-0.589725806,-2.441577658,-2.194664077,,,-7300000,1.769547325,1.604938272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-7200000,-0.672030332,-0.589725806,-2.565034448,-2.359273131,,,-7200000,1.893004115,1.769547325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-7100000,-0.672030332,-0.589725806,-2.688491238,-2.482729921,,,-7100000,2.016460905,1.893004115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-7000000,-0.672030332,-0.589725806,-2.853100291,-2.647338974,,,-7000000,2.181069959,2.057613169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-6900000,-0.672030332,-0.589725806,-2.976557081,-2.770795765,,,-6900000,2.304526749,2.181069959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-6800000,-0.672030332,-0.589725806,-3.100013872,-2.894252555,,,-6800000,2.427983539,2.304526749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-6700000,-0.672030332,-0.589725806,-3.223470662,-3.017709345,,,-6700000,2.551440329,2.427983539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-6600000,-0.672030332,-0.589725806,-3.305775188,-3.141166135,,,-6600000,2.633744856,2.551440329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-6500000,-0.672030332,-0.630878069,-3.429231979,-3.264622925,,,-6500000,2.757201646,2.633744856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-6400000,-0.713182596,-0.630878069,-3.511536505,-3.346927452,,,-6400000,2.798353909,2.716049383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-6300000,-0.713182596,-0.630878069,-3.593841032,-3.470384242,,,-6300000,2.880658436,2.839506173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-6200000,-0.713182596,-0.630878069,-3.717297822,-3.552688769,,,-6200000,3.004115226,2.9218107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-6100000,-0.713182596,-0.630878069,-3.758450086,-3.634993295,,,-6100000,3.04526749,3.004115226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-6000000,-0.713182596,-0.630878069,-3.840754612,-3.717297822,,,-6000000,3.127572016,3.086419753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-5900000,-0.713182596,-0.630878069,-3.923059139,-3.758450086,,,-5900000,3.209876543,3.127572016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-5800000,-0.713182596,-0.630878069,-3.964211402,-3.840754612,,,-5800000,3.251028807,3.209876543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-5700000,-0.713182596,-0.630878069,-4.046515929,-3.881906876,,,-5700000,3.333333333,3.251028807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
